BLOCKID,SENATE
090010615003009, 28
090012305011016, 28
090010606001005, 28
090010606001012, 28
090010610002017, 28
090010603003011, 28
090010603002007, 28
090010611003003, 28
090011051003025, 28
090010615003004, 28
090010615004014, 28
090012305011011, 28
090012304002020, 28
090012302002007, 28
090010604004014, 28
090012305023016, 28
090010609002000, 28
090010606001008, 28
090010605002009, 28
090010616001014, 28
090012305022006, 28
090010610001012, 28
090010608002017, 28
090010614001026, 28
090010614001013, 28
090010609001001, 28
090012305022000, 28
090012305022008, 28
090010601001009, 28
090012304002016, 28
090012305021008, 28
090010614001015, 28
090012301002011, 28
090010615002007, 28
090010602003011, 28
090011051001012, 28
090010615001003, 28
090012301002041, 28
090010611001004, 28
090010611004008, 28
090010602002007, 28
090012301003003, 28
090010604004006, 28
090012305023021, 28
090012304001007, 28
090010610001002, 28
090011052001014, 28
090012305012020, 28
090010606002041, 28
090010611002011, 28
090010604005013, 28
090010607002032, 28
090010605002008, 28
090010611003021, 28
090010612001011, 28
090010613002010, 28
090010610001017, 28
090010614001012, 28
090012002002002, 28
090010611003019, 28
090012305024013, 28
090010604004001, 28
090012001002016, 28
090010613002000, 28
090010611004010, 28
090010611001000, 28
090012301004029, 28
090012305023000, 28
090012301001013, 28
090012002003000, 28
090010612002001, 28
090012305021014, 28
090012302002003, 28
090012305011007, 28
090012301004005, 28
090012305021004, 28
090012304002024, 28
090012003023004, 28
090012304002011, 28
090012302002000, 28
090010604005006, 28
090010615003014, 28
090010610001013, 28
090010609002001, 28
090010602003010, 28
090010612001004, 28
090010602004002, 28
090010602004005, 28
090010610002019, 28
090011052001001, 28
090010606002013, 28
090012305012012, 28
090010607001008, 28
090010607002011, 28
090010614002020, 28
090010601001017, 28
090012003021000, 28
090012305011002, 28
090011051002000, 28
090010611002003, 28
090012304003009, 28
090010607003010, 28
090010607001001, 28
090010609001007, 28
090012301003008, 28
090010607003013, 28
090010613001020, 28
090011052003011, 28
090010611002000, 28
090010604003001, 28
090010604004000, 28
090012301004013, 28
090012303003001, 28
090010609001012, 28
090011052003007, 28
090012304002014, 28
090012003021009, 28
090010614002013, 28
090012305022001, 28
090012305023015, 28
090012305011015, 28
090012301003000, 28
090010603001005, 28
090010608001004, 28
090010607004003, 28
090010614001004, 28
090012305021006, 28
090012305024020, 28
090010606002029, 28
090012002002001, 28
090010616002008, 28
090010615003005, 28
090012305012018, 28
090010607003009, 28
090012301003022, 28
090010614002007, 28
090010602002003, 28
090012301003002, 28
090012302002018, 28
090012301002009, 28
090011052001020, 28
090011052001021, 28
090010605001017, 28
090010616001029, 28
090011052003004, 28
090012305023001, 28
090010603003002, 28
090012003012003, 28
090012301004018, 28
090010616002013, 28
090010608001005, 28
090012303002006, 28
090010604004017, 28
090010603001006, 28
090012001002017, 28
090012304001006, 28
090010613002016, 28
090012301004016, 28
090012302002020, 28
090010605001013, 28
090010606002045, 28
090010616001000, 28
090010607002029, 28
090010607002005, 28
090012003022006, 28
090010608001014, 28
090010615003015, 28
090010607002008, 28
090010613001016, 28
090012303001012, 28
090012304002007, 28
090010615002000, 28
090012003022007, 28
090010615004012, 28
090012003023012, 28
090012003013001, 28
090010607004001, 28
090010612002005, 28
090012305023013, 28
090012305023019, 28
090012302001004, 28
090012304002002, 28
090010607003001, 28
090010612001010, 28
090010614001014, 28
090012305023004, 28
090012003021001, 28
090010610002018, 28
090010613002006, 28
090012301001002, 28
090010608002009, 28
090012003012002, 28
090010611002012, 28
090012303003008, 28
090012301003013, 28
090010608002016, 28
090010614001037, 28
090010601002002, 28
090010604005003, 28
090010604004013, 28
090010604002005, 28
090012303001002, 28
090012301002030, 28
090010611001007, 28
090010613002008, 28
090011051003005, 28
090010601001012, 28
090010602001015, 28
090012305023006, 28
090011052002007, 28
090010607002027, 28
090012003021010, 28
090010607002031, 28
090010616001002, 28
090010607004012, 28
090012301002001, 28
090012305023007, 28
090010604004002, 28
090010616001017, 28
090011051001015, 28
090010613002013, 28
090010609002005, 28
090010615004010, 28
090010604002004, 28
090010603003017, 28
090159051022019, 29
090159041013008, 29
090159001002024, 29
090159041012001, 29
090159041012011, 29
090159045004004, 29
090158003001008, 29
090158004001006, 29
090158005023016, 29
090159044004024, 29
090159045005019, 29
090159025002033, 29
090159025004003, 29
090159002003035, 29
090159002003018, 29
090159061001016, 29
090159031023022, 29
090138815002020, 29
090138813002002, 29
090159001004028, 29
090159001003018, 29
090159031012001, 29
090159051022024, 29
090159031023012, 29
090159031023010, 29
090158007003013, 29
090138815002006, 29
090138815002024, 29
090159025004014, 29
090159044001016, 29
090159025002010, 29
090159061003001, 29
090159044004016, 29
090159044001028, 29
090158003002006, 29
090158004002006, 29
090159025002006, 29
090159025002036, 29
090159061001037, 29
090158006002011, 29
090159032002017, 29
090159061002004, 29
090159061002021, 29
090159002004000, 29
090138813004008, 29
090159031023005, 29
090159031021023, 29
090159044003007, 29
090158006003008, 29
090159041013023, 29
090159002002031, 29
090159031011012, 29
090159031023014, 29
090158005011011, 29
090159044001027, 29
090159045001015, 29
090159051022013, 29
090158005022003, 29
090159041021002, 29
090158005023025, 29
090159041022065, 29
090159041022042, 29
090158005021019, 29
090159044004011, 29
090159044003016, 29
090158003002003, 29
090159031021003, 29
090159041012027, 29
090158007001019, 29
090158004001007, 29
090159051012017, 29
090159031013018, 29
090159061001001, 29
090159001003007, 29
090159002003045, 29
090159002003027, 29
090159031023023, 29
090138815002034, 29
090138811005004, 29
090138815003026, 29
090159002003005, 29
090159032002037, 29
090159051013015, 29
090159031021030, 29
090158250002005, 29
090159041012018, 29
090159031013000, 29
090159025001015, 29
090158005022001, 29
090159032001001, 29
090159025003017, 29
090159002004001, 29
090158004003006, 29
090159041013021, 29
090138813002014, 29
090159051021040, 29
090159025004021, 29
090158007001016, 29
090159051012023, 29
090159044001023, 29
090158007003006, 29
090159041022044, 29
090159045001023, 29
090159025002012, 29
090159041012017, 29
090158007002002, 29
090159032001042, 29
090158004003004, 29
090158007001007, 29
090159041021025, 29
090158004001004, 29
090159041011002, 29
090158250001018, 29
090158250001025, 29
090138813004012, 29
090159002003004, 29
090159025002002, 29
090159002002030, 29
090159031021005, 29
090159002003038, 29
090159001001021, 29
090159031023013, 29
090159041011015, 29
090159051021023, 29
090159051021018, 29
090159031013005, 29
090159041011012, 29
090138812001022, 29
090138813001003, 29
090159051021055, 29
090159051012009, 29
090159001002035, 29
090159051021058, 29
090159045003010, 29
090159045001007, 29
090159051022000, 29
090159051021054, 29
090159032002032, 29
090158005021001, 29
090159041022048, 29
090158005021011, 29
090159031011008, 29
090158005021008, 29
090159001004020, 29
090159001001014, 29
090159031012017, 29
090159031013017, 29
090159002004019, 29
090138813004004, 29
090138813001007, 29
090138813001004, 29
090159025002032, 29
090158005011004, 29
090158004001005, 29
090159031011007, 29
090159031021031, 29
090159031011004, 29
090159001002015, 29
090159061004002, 29
090138813003004, 29
090159051022009, 29
090159051013010, 29
090159051022022, 29
090159041011005, 29
090159041011007, 29
090159051012002, 29
090158006003003, 29
090158006001012, 29
090158005022007, 29
090159045005025, 29
090159025002025, 29
090158003003004, 29
090159031021029, 29
090159025001014, 29
090138815001006, 29
090138815003021, 29
090138811002011, 29
090138811001002, 29
090138813002007, 29
090159002002028, 29
090159001002018, 29
090159051022016, 29
090159031021012, 29
090158007003004, 29
090159061002007, 29
090159045002012, 29
090159051022025, 29
090158005011001, 29
090159044001024, 29
090158006002001, 29
090159045005024, 29
090159045005023, 29
090159061004005, 29
090159044004009, 29
090159041022010, 29
090159041013017, 29
090159051013008, 29
090159051021005, 29
090159045003011, 29
090159025003022, 29
090159001002017, 29
090158250002001, 29
090138815003022, 29
090138811004012, 29
090138811004001, 29
090138811004014, 29
090138811003025, 29
090138815002022, 29
090138811004006, 29
090138811005018, 29
090159002003036, 29
090158005011000, 29
090159061001042, 29
090159044004030, 29
090159025002035, 29
090158250001024, 29
090138812001008, 29
090138813002003, 29
090138815001001, 29
090159051022026, 29
090159044002004, 29
090159041012014, 29
090159044001031, 29
090159045001020, 29
090159041022056, 29
090159041022039, 29
090158004001008, 29
090159031021032, 29
090158005012005, 29
090159041013013, 29
090159041021023, 29
090159031011017, 29
090158250002004, 29
090158006003025, 29
090158250001026, 29
090138811005012, 29
090138813004010, 29
090138811003026, 29
090159045005015, 29
090159031023006, 29
090158250002022, 29
090158250001019, 29
090159001001017, 29
090159001004016, 29
090159001004030, 29
090158003003003, 29
090159031021024, 29
090159002002007, 29
090159045003017, 29
090159045004000, 29
090138815003011, 29
090138815002002, 29
090159045003020, 29
090159045005013, 29
090159001004008, 29
090159044001007, 29
090159041011014, 29
090158005022002, 29
090159045003018, 29
090159032002034, 29
090159041013022, 29
090158005011010, 29
090159025002011, 29
090159002004005, 29
090159001003009, 29
090159001001008, 29
090159032001045, 29
090159061002025, 29
090159061003000, 29
090138815002021, 29
090138813004025, 29
090138811003020, 29
090138811003019, 29
090158005023021, 29
090159002003037, 29
090159045002009, 29
090159025004030, 29
090138813001001, 29
090159044004020, 29
090159045003006, 29
090159044004001, 29
090159025002022, 29
090159025001010, 29
090159001004025, 29
090158005011013, 29
090159001001006, 29
090159051011005, 29
090159001002034, 29
090158007003017, 29
090158006003022, 29
090158006003030, 29
090158007001020, 29
090159025002030, 29
090159051021013, 29
090159051012013, 29
090158005012012, 29
090159044003008, 29
090159031011013, 29
090159032001030, 29
090159025003010, 29
090159032001000, 29
090138815002007, 29
090138811005027, 29
090138811003010, 29
090158250001002, 29
090159031021006, 29
090159041022063, 29
090159031011003, 29
090159002004029, 29
090138813003007, 29
090138815001012, 29
090159045002003, 29
090159051021003, 29
090159044002000, 29
090158003003009, 29
090158007001013, 29
090158005011019, 29
090158005012009, 29
090159041021020, 29
090159031021036, 29
090159061001038, 29
090159025004019, 29
090159002002015, 29
090159061001049, 29
090159031023007, 29
090158250002021, 29
090158250002010, 29
090159002003015, 29
090138813001026, 29
090138812001020, 29
090138815002029, 29
090158250001008, 29
090159061001020, 29
090159032002031, 29
090159001004034, 29
090159051021021, 29
090158003001011, 29
090159002004025, 29
090159031021035, 29
090159061001007, 29
090158007001015, 29
090138811001004, 29
090138813001014, 29
090138813001002, 29
090159044004033, 29
090159051013009, 29
090159051011001, 29
090159044004023, 29
090159001004026, 29
090159044002001, 29
090159045001010, 29
090158003003010, 29
090159031011014, 29
090158006001003, 29
090159041022031, 29
090159041012025, 29
090159001003016, 29
090158005023019, 29
090158006001000, 29
090158005013001, 29
090158005011016, 29
090159041022050, 29
090158003001002, 29
090159002003022, 29
090159061002006, 29
090158005022020, 29
090158006003021, 29
090159001001003, 29
090159025003005, 29
090159031013014, 29
090159061001005, 29
090138811002008, 29
090138812001001, 29
090138811001019, 29
090138811005001, 29
090158004002017, 29
090159031011000, 29
090159032002022, 29
090159051022005, 29
090159032001014, 29
090159041011010, 29
090159001004009, 29
090159002001019, 29
090159032002027, 29
090159001003006, 29
090159041022030, 29
090159044004002, 29
090158005022009, 29
090159061001024, 29
090158003002012, 29
090159061001048, 29
090138815004008, 29
090138811003022, 29
090138811003021, 29
090138815003002, 29
090138815001007, 29
090158004003001, 29
090159032001009, 29
090159002002022, 29
090138813002004, 29
090138815001005, 29
090138815001002, 29
090138811005003, 29
090159051022002, 29
090159051013004, 29
090159051011006, 29
090158006003006, 29
090158005012010, 29
090159041012007, 29
090158005023003, 29
090159031023020, 29
090159025002021, 29
090159041022049, 29
090159041022058, 29
090159041022036, 29
090159001004031, 29
090159032002035, 29
090159025003007, 29
090159032001037, 29
090159001002027, 29
090159031022008, 29
090159002003012, 29
090138811001021, 29
090138813001019, 29
090159045002002, 29
090159061001028, 29
090158007003018, 29
090159025001000, 29
090158250001022, 29
090159032001023, 29
090158007001003, 29
090158007003009, 29
090138813004016, 29
090159001003008, 29
090159041013004, 29
090159044004026, 29
090159045003003, 29
090159025002020, 29
090159045004016, 29
090159001001015, 29
090159031023001, 29
090159041022000, 29
090159041011016, 29
090159031021041, 29
090159002003044, 29
090159031021039, 29
090159001001024, 29
090158250001016, 29
090159061002014, 29
090159041022062, 29
090159025001018, 29
090159031012019, 29
090159001001010, 29
090158003001001, 29
090159041011031, 29
090159061002024, 29
090159002003014, 29
090138812001011, 29
090138811003027, 29
090159025004017, 29
090158004001002, 29
090159025004027, 29
090159051022014, 29
090159041021019, 29
090159041012023, 29
090158004002020, 29
090159041011019, 29
090159041022008, 29
090159025002037, 29
090159031013007, 29
090159041012022, 29
090159041022022, 29
090158004003011, 29
090158003001000, 29
090159002004004, 29
090159001002028, 29
090159061001012, 29
090159031013006, 29
090159031021013, 29
090159051012024, 29
090159025001024, 29
090159041022040, 29
090138811004013, 29
090159051021000, 29
090159025004020, 29
090159045003013, 29
090158007002003, 29
090159041013028, 29
090158007002004, 29
090158250001005, 29
090159041012026, 29
090158007003001, 29
090159032001034, 29
090159041021006, 29
090158005021014, 29
090158005013008, 29
090159044001020, 29
090158003001018, 29
090159001002011, 29
090158250001015, 29
090158250001010, 29
090138813002018, 29
090138815003019, 29
090159041021009, 29
090159061002010, 29
090159025001001, 29
090159001004004, 29
090159031023009, 29
090138813001027, 29
090138815004005, 29
090138815003012, 29
090138811001011, 29
090159051013013, 29
090159051011012, 29
090159045005018, 29
090159044004019, 29
090159045005008, 29
090159044001026, 29
090158005021005, 29
090158003002022, 29
090159061003014, 29
090159001002012, 29
090159002003011, 29
090138815003017, 29
090138811005000, 29
090159031023000, 29
090159061004004, 29
090159031021040, 29
090159002003003, 29
090158006003020, 29
090158004002002, 29
090138813002001, 29
090138811003015, 29
090159051012007, 29
090159044001032, 29
090159044001015, 29
090159051021032, 29
090159044002011, 29
090159044004004, 29
090158003003014, 29
090159051012001, 29
090158006003012, 29
090159051013020, 29
090158007003002, 29
090158006003031, 29
090159041022018, 29
090159044004028, 29
090158007001009, 29
090159051022011, 29
090159001004005, 29
090158004002003, 29
090158005012001, 29
090159061004013, 29
090159001002010, 29
090159031013003, 29
090159061001008, 29
090159002003032, 29
090138811002002, 29
090138811001008, 29
090138813004019, 29
090138811003011, 29
090138815003023, 29
090159001001011, 29
090159032002016, 29
090159041011028, 29
090159001003010, 29
090159031021043, 29
090138815002008, 29
090138815002010, 29
090159025002024, 29
090159041011021, 29
090159032002046, 29
090159041022054, 29
090158005023005, 29
090158005012008, 29
090159041013000, 29
090159044003004, 29
090159025002018, 29
090158005012013, 29
090158005022008, 29
090159032001041, 29
090158003003012, 29
090159045001024, 29
090158250001004, 29
090159002004030, 29
090159001002001, 29
090138813003001, 29
090138815002011, 29
090138815003007, 29
090138813001010, 29
090138811003013, 29
090138813004005, 29
090158003002014, 29
090159044003009, 29
090159051012027, 29
090159044002003, 29
090159051012006, 29
090159045002006, 29
090159002002018, 29
090159061003012, 29
090159061003003, 29
090158006001020, 29
090158006003013, 29
090138813004000, 29
090138815003025, 29
090159025004028, 29
090159025002004, 29
090159001004001, 29
090159051021025, 29
090159032001028, 29
090158003001013, 29
090158003003006, 29
090159041022038, 29
090159041013012, 29
090158005011009, 29
090158003001005, 29
090158006003023, 29
090159045001012, 29
090159001004022, 29
090159045001018, 29
090138813002020, 29
090138815003014, 29
090159061004014, 29
090159001003020, 29
090159032002042, 29
090159045005011, 29
090159051022006, 29
090159041022041, 29
090159045001005, 29
090159032002007, 29
090159045002001, 29
090158003002010, 29
090158006003018, 29
090159045004014, 29
090158006001006, 29
090158007003000, 29
090159041021015, 29
090158006003015, 29
090159031013015, 29
090158004003016, 29
090159051021057, 29
090159032001026, 29
090158003001006, 29
090159002002025, 29
090158003001007, 29
090159061003015, 29
090159002003017, 29
090138812001006, 29
090138811003006, 29
090138815004001, 29
090138811001024, 29
090138813001016, 29
090138813001022, 29
090138813002008, 29
090138811002004, 29
090138811005015, 29
090159061002011, 29
090159002003006, 29
090159061004009, 29
090159032001020, 29
090159045003019, 29
090159032001036, 29
090159032002004, 29
090159044004006, 29
090159031012007, 29
090159031021010, 29
090158005022000, 29
090159001004003, 29
090158006001019, 29
090158005022018, 29
090159045005006, 29
090159001001023, 29
090158250001011, 29
090159001003021, 29
090159044002009, 29
090159061003009, 29
090158250001009, 29
090138812001000, 29
090138811004011, 29
090159041011000, 29
090159061001045, 29
090159031022010, 29
090159044001010, 29
090159061003004, 29
090159025003008, 29
090138813001021, 29
090159025004016, 29
090159051012019, 29
090159044004010, 29
090159051022008, 29
090158007003010, 29
090159045001000, 29
090158005022022, 29
090158005022010, 29
090159051011010, 29
090159051021045, 29
090159025002028, 29
090159041012012, 29
090158007001012, 29
090158005021025, 29
090159031022005, 29
090159002003016, 29
090159041011026, 29
090159002003001, 29
090158250002018, 29
090158007002001, 29
090138811001000, 29
090138815002027, 29
090159051011000, 29
090159031013011, 29
090159044003014, 29
090159002002008, 29
090159001003014, 29
090159031013004, 29
090159025004001, 29
090159041012024, 29
090159061003013, 29
090158007001006, 29
090159025003023, 29
090159041022004, 29
090138815001004, 29
090138815004000, 29
090138811002006, 29
090138812001025, 29
090159051013007, 29
090158005011024, 29
090158007003008, 29
090159041022057, 29
090159001004002, 29
090158003002018, 29
090159044004015, 29
090158005013006, 29
090158005021012, 29
090159041013033, 29
090159061001033, 29
090159041021000, 29
090158250002014, 29
090158007001005, 29
090159044001000, 29
090158250001023, 29
090159045004020, 29
090159001002032, 29
090159032002024, 29
090159061001041, 29
090158004001000, 29
090159025003014, 29
090159002003031, 29
090159061001050, 29
090138813002006, 29
090138811003016, 29
090138813003002, 29
090159041011017, 29
090159051012022, 29
090159032002043, 29
090159041011029, 29
090159001001007, 29
090159041012013, 29
090158006003009, 29
090158005021026, 29
090158003003002, 29
090159051021037, 29
090159041013010, 29
090159051012026, 29
090158005022023, 29
090159041013018, 29
090159051021019, 29
090159061004008, 29
090159045002013, 29
090159002002001, 29
090159025003024, 29
090138815002018, 29
090138813002016, 29
090138811003003, 29
090138815003013, 29
090138815003018, 29
090158006003000, 29
090159051022015, 29
090159051021049, 29
090158250002000, 29
090138812001009, 29
090159044004003, 29
090159051021052, 29
090159051021031, 29
090158005011014, 29
090159044002007, 29
090159045003014, 29
090158006003026, 29
090158003002020, 29
090159044003012, 29
090158007003003, 29
090159041012008, 29
090158006003014, 29
090159025002026, 29
090159031013012, 29
090158006003024, 29
090159025001011, 29
090159061001002, 29
090159031012004, 29
090159031012003, 29
090159031023002, 29
090159031013008, 29
090159061002009, 29
090159031022015, 29
090138811003017, 29
090138812001026, 29
090138813004026, 29
090138813003010, 29
090159002004017, 29
090158006002010, 29
090158005011017, 29
090159001003011, 29
090159045001006, 29
090159061001035, 29
090159061004003, 29
090159045005037, 29
090159031022004, 29
090159031021037, 29
090158006003029, 29
090159041013027, 29
090159051021007, 29
090159044001021, 29
090159051021046, 29
090159031022006, 29
090159002004002, 29
090159044004000, 29
090159061001027, 29
090159041022029, 29
090158250001006, 29
090159032002011, 29
090158250001007, 29
090159061002005, 29
090159002003034, 29
090159031011018, 29
090138812001019, 29
090138812001016, 29
090138815004004, 29
090138815002000, 29
090138811005019, 29
090138813004011, 29
090159041022067, 29
090159002004026, 29
090158003001016, 29
090159041012005, 29
090159031021047, 29
090159041022043, 29
090159051021017, 29
090159025004018, 29
090159045004011, 29
090158004003000, 29
090159041012000, 29
090158005011005, 29
090158003003013, 29
090159031022007, 29
090159001003017, 29
090159041013007, 29
090159041013001, 29
090158003002021, 29
090159041021013, 29
090159045001002, 29
090158005022013, 29
090158004001001, 29
090158005021021, 29
090158005021016, 29
090159061001046, 29
090159041021007, 29
090159001004012, 29
090159002004016, 29
090159032001046, 29
090159031012014, 29
090159061001009, 29
090159061002017, 29
090138811005008, 29
090138811005010, 29
090159045005035, 29
090159032002047, 29
090159061001014, 29
090159025003020, 29
090159031021038, 29
090159025004010, 29
090159051021015, 29
090159051021028, 29
090159051021038, 29
090159025004011, 29
090159025001012, 29
090159025003009, 29
090159041022025, 29
090159045001022, 29
090159001002006, 29
090159031021016, 29
090159044001009, 29
090159044001001, 29
090159032001004, 29
090158006002003, 29
090158006001017, 29
090159041022012, 29
090158005013003, 29
090159041013032, 29
090159045003008, 29
090159045005007, 29
090159051022003, 29
090159031022001, 29
090158006001011, 29
090158005021017, 29
090159032002021, 29
090159031021009, 29
090159061001031, 29
090158250002012, 29
090138811005020, 29
090138811005023, 29
090138811001001, 29
090138815002005, 29
090159002003023, 29
090159001004010, 29
090159001002019, 29
090159025004000, 29
090159061002023, 29
090138811001022, 29
090159025002008, 29
090159045005005, 29
090159031012002, 29
090158005023011, 29
090158006003005, 29
090159041022013, 29
090159045001004, 29
090159025004024, 29
090159041021001, 29
090159041021014, 29
090158003002000, 29
090159045003001, 29
090159051012010, 29
090158005012000, 29
090158005022016, 29
090158003002011, 29
090159044001019, 29
090159045004007, 29
090159001002005, 29
090138811002005, 29
090138813002009, 29
090138813001023, 29
090138811002001, 29
090138815002026, 29
090159002004015, 29
090158250001017, 29
090159041022001, 29
090159051022020, 29
090159041012015, 29
090159031012009, 29
090159051021004, 29
090159001002036, 29
090158005011015, 29
090159045005010, 29
090158004002005, 29
090158007001002, 29
090159041022033, 29
090159031021004, 29
090158005023002, 29
090158005021007, 29
090158004003007, 29
090159001003002, 29
090159032002005, 29
090158006003027, 29
090159045001016, 29
090159002003041, 29
090159061001029, 29
090138811002012, 29
090138811001003, 29
090159061003011, 29
090158003002004, 29
090159025002038, 29
090159025004012, 29
090159051021036, 29
090159025002013, 29
090159041022032, 29
090138811002003, 29
090159044003015, 29
090159045004008, 29
090159051021044, 29
090159045005027, 29
090159025001017, 29
090158003002005, 29
090158004002013, 29
090159041012020, 29
090159045004017, 29
090159025001022, 29
090158007001008, 29
090159041021021, 29
090159001003019, 29
090159061001039, 29
090138813004006, 29
090138811004004, 29
090159002003007, 29
090159001001000, 29
090159051021056, 29
090159031021019, 29
090158007001017, 29
090138813001009, 29
090138813004002, 29
090138813004024, 29
090159051022001, 29
090159044001004, 29
090159051011009, 29
090159051013017, 29
090159045005012, 29
090159032002003, 29
090159025004023, 29
090159051011007, 29
090159025002029, 29
090159051021048, 29
090158006002012, 29
090158005021031, 29
090159032001022, 29
090159031023011, 29
090158006002008, 29
090159044004007, 29
090158004001009, 29
090159031013021, 29
090158005022004, 29
090159031012008, 29
090138811005011, 29
090159051013021, 29
090159041013009, 29
090159032001040, 29
090159045005033, 29
090159032001019, 29
090159041022035, 29
090159025002000, 29
090158006003032, 29
090159041022023, 29
090159041011020, 29
090159045001003, 29
090158005021013, 29
090159041012019, 29
090159044004014, 29
090159041022061, 29
090159061002000, 29
090159001002002, 29
090159001002022, 29
090159002004013, 29
090159002003020, 29
090159032001005, 29
090159002003010, 29
090138815002009, 29
090138813002021, 29
090138815002014, 29
090138815002033, 29
090138813001018, 29
090159044004012, 29
090159032001044, 29
090159032002045, 29
090159031021045, 29
090159031013022, 29
090158250002015, 29
090159002002012, 29
090159002004006, 29
090138813003006, 29
090138811005005, 29
090159051012016, 29
090159051022017, 29
090159045004001, 29
090159051021001, 29
090159045005009, 29
090158007003016, 29
090158004002015, 29
090159025004026, 29
090159061003017, 29
090159045005036, 29
090159061004006, 29
090159051021010, 29
090159061001013, 29
090159002002029, 29
090159002002013, 29
090159002004008, 29
090159032001021, 29
090158250001001, 29
090159061003007, 29
090159061001032, 29
090159031021001, 29
090159061002020, 29
090138815004002, 29
090138815003016, 29
090138813004009, 29
090138811005024, 29
090138811003014, 29
090159002004018, 29
090159061002026, 29
090159031012018, 29
090158006001016, 29
090158005023000, 29
090159045002011, 29
090159025002016, 29
090159041013002, 29
090158004002018, 29
090158005021032, 29
090158005021029, 29
090138813002010, 29
090138811002010, 29
090138813001013, 29
090159045004010, 29
090159025001016, 29
090159044001025, 29
090159041013029, 29
090159041011018, 29
090158006001008, 29
090158007002005, 29
090158003003000, 29
090158003002013, 29
090158004003008, 29
090158006002013, 29
090158005023014, 29
090158006002000, 29
090159041022007, 29
090159041022024, 29
090159002001020, 29
090158005012002, 29
090158004003015, 29
090159025002027, 29
090159025001009, 29
090159061004000, 29
090158250001014, 29
090138813003003, 29
090138815003004, 29
090138813004017, 29
090159051012008, 29
090158250001028, 29
090159061002018, 29
090159045004019, 29
090159041022002, 29
090159001001005, 29
090138812001012, 29
090138815001000, 29
090159061003002, 29
090158005011020, 29
090159025002019, 29
090158003002001, 29
090158004001010, 29
090158007001004, 29
090158006003002, 29
090158005022006, 29
090159051021024, 29
090159041013005, 29
090159001004000, 29
090159031011009, 29
090159061001023, 29
090159061003006, 29
090159041013015, 29
090159001003013, 29
090158005022012, 29
090138815002013, 29
090138815004003, 29
090138813001012, 29
090159002002002, 29
090159061002027, 29
090159001004013, 29
090159001002029, 29
090159041011003, 29
090158005011003, 29
090159002003029, 29
090159061001034, 29
090158005013004, 29
090138811001015, 29
090138812001013, 29
090158005011025, 29
090158006003007, 29
090159041022053, 29
090158005022015, 29
090159051013012, 29
090158005012015, 29
090158004003012, 29
090159032002009, 29
090159002003043, 29
090158250002020, 29
090159045001001, 29
090159031011016, 29
090159061002002, 29
090159031023004, 29
090159061002013, 29
090138812001003, 29
090138811005022, 29
090138812001015, 29
090159031022011, 29
090159041021022, 29
090158005011012, 29
090159031011005, 29
090159044001002, 29
090159031021028, 29
090159002003024, 29
090159031011010, 29
090158005012007, 29
090138815001011, 29
090138815003024, 29
090138811005017, 29
090159045003009, 29
090158003002007, 29
090159045005000, 29
090159041021004, 29
090158005021023, 29
090158005021028, 29
090158007002000, 29
090159031023021, 29
090159051013011, 29
090159032002033, 29
090159001002023, 29
090159025001019, 29
090159002003008, 29
090158005011021, 29
090159001002021, 29
090159031011002, 29
090159061001019, 29
090138811001014, 29
090138811003004, 29
090138813002017, 29
090138811003024, 29
090138811005025, 29
090138812001014, 29
090138815003005, 29
090159045005026, 29
090159061001017, 29
090159001002008, 29
090158005013002, 29
090159025002003, 29
090159051013019, 29
090158005013011, 29
090159002002023, 29
090159025003004, 29
090138811005016, 29
090138811005002, 29
090138811004002, 29
090159051021033, 29
090159051012011, 29
090159001002016, 29
090159041012002, 29
090158003003015, 29
090159061003005, 29
090158004002011, 29
090159041013019, 29
090159045001008, 29
090158004003010, 29
090159041021010, 29
090158007001018, 29
090158004003005, 29
090159032002000, 29
090159002004010, 29
090159001001001, 29
090159041011025, 29
090159031012011, 29
090159061001000, 29
090159031023019, 29
090138811001017, 29
090159002003039, 29
090159031013010, 29
090159041022052, 29
090159031021046, 29
090159025003002, 29
090138813002000, 29
090138812001017, 29
090138811003023, 29
090138813004013, 29
090159051013002, 29
090159051022023, 29
090159025004009, 29
090159032002018, 29
090159032002006, 29
090159044003013, 29
090159044002008, 29
090159032002020, 29
090159051011004, 29
090159041013011, 29
090158005023015, 29
090158005023022, 29
090159041022028, 29
090159051012014, 29
090159002004022, 29
090159044001006, 29
090159061001004, 29
090159032001039, 29
090159032001018, 29
090159061001047, 29
090159031021025, 29
090159002001029, 29
090159001001013, 29
090138813002011, 29
090138815003015, 29
090159041022060, 29
090159002002024, 29
090159031021014, 29
090159032001007, 29
090159044002002, 29
090159041021011, 29
090159002004024, 29
090158005022017, 29
090159051022010, 29
090159051021051, 29
090159001003004, 29
090158005011002, 29
090159044004013, 29
090159051021034, 29
090159051021030, 29
090159025001013, 29
090159025002001, 29
090159051013014, 29
090158003001004, 29
090159041012009, 29
090159041011022, 29
090159031022013, 29
090159002003040, 29
090159001002031, 29
090159044001003, 29
090158250002019, 29
090159032001006, 29
090159002003021, 29
090138815003010, 29
090138815003003, 29
090159061001026, 29
090158005023017, 29
090159001001016, 29
090159041022014, 29
090159031011006, 29
090159025001006, 29
090158006002006, 29
090159051021043, 29
090158250001003, 29
090159031021048, 29
090138813003011, 29
090138811005009, 29
090159051013018, 29
090159051021029, 29
090159041022017, 29
090159041022021, 29
090159041013014, 29
